query_id,repository,category,answerable,k,precision,recall,mrr,ndcg,returned,unjudged,judged_fraction,latency_p50_ms,latency_p95_ms
click-16,click,cross_file,True,1,1.0,0.3333333333333333,1.0,0.3333333333333333,1,0,1.0,91.1587,95.97325000000001
click-16,click,cross_file,True,5,0.4,0.6666666666666666,1.0,0.5364180057596336,5,3,0.4,91.1587,95.97325000000001
click-16,click,cross_file,True,10,0.2,0.6666666666666666,1.0,0.5364180057596336,10,8,0.2,91.1587,95.97325000000001
click-16,click,cross_file,True,20,0.15,1.0,1.0,0.6915935181887131,20,17,0.15,91.1587,95.97325000000001
click-17,click,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,103.1525,196.44469999999998
click-17,click,test,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,103.1525,196.44469999999998
click-17,click,test,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,103.1525,196.44469999999998
click-17,click,test,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,103.1525,196.44469999999998
click-18,click,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,97.9606,101.19915999999999
click-18,click,test,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,97.9606,101.19915999999999
click-18,click,test,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,97.9606,101.19915999999999
click-18,click,test,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,97.9606,101.19915999999999
click-19,click,test,True,1,1.0,1.0,1.0,1.0,1,0,1.0,102.6418,104.62764999999999
click-19,click,test,True,5,0.2,1.0,1.0,1.0,5,4,0.2,102.6418,104.62764999999999
click-19,click,test,True,10,0.1,1.0,1.0,1.0,10,9,0.1,102.6418,104.62764999999999
click-19,click,test,True,20,0.05,1.0,1.0,1.0,20,19,0.05,102.6418,104.62764999999999
click-20,click,test,True,1,1.0,1.0,1.0,1.0,1,0,1.0,94.7645,100.87613
click-20,click,test,True,5,0.2,1.0,1.0,1.0,5,4,0.2,94.7645,100.87613
click-20,click,test,True,10,0.1,1.0,1.0,1.0,10,9,0.1,94.7645,100.87613
click-20,click,test,True,20,0.05,1.0,1.0,1.0,20,19,0.05,94.7645,100.87613
requests-01,requests,symbol,True,1,0.0,0.0,0.0,0.0,1,1,0.0,61.4797,65.88529
requests-01,requests,symbol,True,5,0.2,1.0,0.3333333333333333,0.5,5,4,0.2,61.4797,65.88529
requests-01,requests,symbol,True,10,0.1,1.0,0.3333333333333333,0.5,10,9,0.1,61.4797,65.88529
requests-01,requests,symbol,True,20,0.05,1.0,0.3333333333333333,0.5,20,19,0.05,61.4797,65.88529
requests-02,requests,symbol,True,1,0.0,0.0,0.0,0.0,1,1,0.0,53.0845,67.84765
requests-02,requests,symbol,True,5,0.2,1.0,0.3333333333333333,0.5,5,3,0.4,53.0845,67.84765
requests-02,requests,symbol,True,10,0.1,1.0,0.3333333333333333,0.5,10,8,0.2,53.0845,67.84765
requests-02,requests,symbol,True,20,0.05,1.0,0.3333333333333333,0.5,20,18,0.1,53.0845,67.84765
requests-03,requests,symbol,True,1,0.0,0.0,0.0,0.0,1,1,0.0,49.1651,49.864489999999996
requests-03,requests,symbol,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,49.1651,49.864489999999996
requests-03,requests,symbol,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,49.1651,49.864489999999996
requests-03,requests,symbol,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,49.1651,49.864489999999996
requests-04,requests,symbol,True,1,1.0,1.0,1.0,1.0,1,0,1.0,48.2057,49.21217
requests-04,requests,symbol,True,5,0.2,1.0,1.0,1.0,5,4,0.2,48.2057,49.21217
requests-04,requests,symbol,True,10,0.1,1.0,1.0,1.0,10,9,0.1,48.2057,49.21217
requests-04,requests,symbol,True,20,0.05,1.0,1.0,1.0,20,19,0.05,48.2057,49.21217
requests-05,requests,behavior,True,1,1.0,1.0,1.0,1.0,1,0,1.0,57.9703,60.945249999999994
requests-05,requests,behavior,True,5,0.2,1.0,1.0,1.0,5,4,0.2,57.9703,60.945249999999994
requests-05,requests,behavior,True,10,0.1,1.0,1.0,1.0,10,9,0.1,57.9703,60.945249999999994
requests-05,requests,behavior,True,20,0.05,1.0,1.0,1.0,20,19,0.05,57.9703,60.945249999999994
requests-06,requests,cross_file,True,1,0.0,0.0,0.0,0.0,1,1,0.0,58.4309,58.73024
requests-06,requests,cross_file,True,5,0.4,1.0,0.5,0.6934264036172708,5,3,0.4,58.4309,58.73024
requests-06,requests,cross_file,True,10,0.2,1.0,0.5,0.6934264036172708,10,8,0.2,58.4309,58.73024
requests-06,requests,cross_file,True,20,0.1,1.0,0.5,0.6934264036172708,20,18,0.1,58.4309,58.73024
requests-07,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,54.6171,60.14679
requests-07,requests,behavior,True,5,0.0,0.0,0.0,0.0,5,5,0.0,54.6171,60.14679
requests-07,requests,behavior,True,10,0.1,1.0,0.14285714285714285,0.3333333333333333,10,9,0.1,54.6171,60.14679
requests-07,requests,behavior,True,20,0.05,1.0,0.14285714285714285,0.3333333333333333,20,19,0.05,54.6171,60.14679
requests-08,requests,behavior,True,1,1.0,0.5,1.0,1.0,1,0,1.0,54.5563,58.20355
requests-08,requests,behavior,True,5,0.2,0.5,1.0,0.8262346571285599,5,4,0.2,54.5563,58.20355
requests-08,requests,behavior,True,10,0.2,1.0,1.0,0.9058464496821221,10,8,0.2,54.5563,58.20355
requests-08,requests,behavior,True,20,0.1,1.0,1.0,0.9058464496821221,20,18,0.1,54.5563,58.20355
requests-09,requests,behavior,True,1,1.0,1.0,1.0,1.0,1,0,1.0,60.0224,146.77997
requests-09,requests,behavior,True,5,0.2,1.0,1.0,1.0,5,4,0.2,60.0224,146.77997
requests-09,requests,behavior,True,10,0.1,1.0,1.0,1.0,10,9,0.1,60.0224,146.77997
requests-09,requests,behavior,True,20,0.05,1.0,1.0,1.0,20,19,0.05,60.0224,146.77997
requests-10,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,51.6561,52.795049999999996
requests-10,requests,behavior,True,5,0.2,1.0,0.25,0.4306765580733931,5,4,0.2,51.6561,52.795049999999996
requests-10,requests,behavior,True,10,0.1,1.0,0.25,0.4306765580733931,10,9,0.1,51.6561,52.795049999999996
requests-10,requests,behavior,True,20,0.05,1.0,0.25,0.4306765580733931,20,19,0.05,51.6561,52.795049999999996
requests-11,requests,cross_file,True,1,1.0,0.5,1.0,1.0,1,0,1.0,55.5729,56.85054
requests-11,requests,cross_file,True,5,0.4,1.0,1.0,0.9197207891481876,5,3,0.4,55.5729,56.85054
requests-11,requests,cross_file,True,10,0.2,1.0,1.0,0.9197207891481876,10,8,0.2,55.5729,56.85054
requests-11,requests,cross_file,True,20,0.1,1.0,1.0,0.9197207891481876,20,18,0.1,55.5729,56.85054
requests-12,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,51.8593,55.10254
requests-12,requests,behavior,True,5,0.0,0.0,0.0,0.0,5,5,0.0,51.8593,55.10254
requests-12,requests,behavior,True,10,0.0,0.0,0.0,0.0,10,10,0.0,51.8593,55.10254
requests-12,requests,behavior,True,20,0.05,0.5,0.05263157894736842,0.14186890186599416,20,19,0.05,51.8593,55.10254
requests-13,requests,cross_file,True,1,0.0,0.0,0.0,0.0,1,1,0.0,55.5323,57.037549999999996
requests-13,requests,cross_file,True,5,0.4,0.6666666666666666,0.5,0.5661908030898144,5,3,0.4,55.5323,57.037549999999996
requests-13,requests,cross_file,True,10,0.2,0.6666666666666666,0.5,0.5661908030898144,10,8,0.2,55.5323,57.037549999999996
requests-13,requests,cross_file,True,20,0.1,0.6666666666666666,0.5,0.5661908030898144,20,18,0.1,55.5323,57.037549999999996
requests-14,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,54.4114,55.824040000000004
requests-14,requests,behavior,True,5,0.0,0.0,0.0,0.0,5,5,0.0,54.4114,55.824040000000004
requests-14,requests,behavior,True,10,0.1,1.0,0.1,0.2890648263178878,10,9,0.1,54.4114,55.824040000000004
requests-14,requests,behavior,True,20,0.05,1.0,0.1,0.2890648263178878,20,19,0.05,54.4114,55.824040000000004
requests-15,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,58.0424,60.776599999999995
requests-15,requests,behavior,True,5,0.0,0.0,0.0,0.0,5,5,0.0,58.0424,60.776599999999995
requests-15,requests,behavior,True,10,0.0,0.0,0.0,0.0,10,10,0.0,58.0424,60.776599999999995
requests-15,requests,behavior,True,20,0.05,1.0,0.06666666666666667,0.25,20,19,0.05,58.0424,60.776599999999995
requests-16,requests,cross_file,True,1,1.0,0.5,1.0,1.0,1,0,1.0,55.8008,56.6414
requests-16,requests,cross_file,True,5,0.2,0.5,1.0,0.6131471927654584,5,4,0.2,55.8008,56.6414
requests-16,requests,cross_file,True,10,0.1,0.5,1.0,0.6131471927654584,10,9,0.1,55.8008,56.6414
requests-16,requests,cross_file,True,20,0.05,0.5,1.0,0.6131471927654584,20,19,0.05,55.8008,56.6414
requests-17,requests,test,True,1,1.0,1.0,1.0,1.0,1,0,1.0,69.8926,177.55942
