query_id,repository,category,answerable,k,precision,recall,mrr,ndcg,returned,unjudged,judged_fraction,latency_p50_ms,latency_p95_ms
click-16,click,cross_file,True,1,1.0,0.3333333333333333,1.0,1.0,1,0,1.0,39.0659,40.70561
click-16,click,cross_file,True,5,0.2,0.3333333333333333,1.0,0.5562983930884396,5,4,0.2,39.0659,40.70561
click-16,click,cross_file,True,10,0.1,0.3333333333333333,1.0,0.5562983930884396,10,9,0.1,39.0659,40.70561
click-16,click,cross_file,True,20,0.1,0.6666666666666666,1.0,0.6897056828828664,20,18,0.1,39.0659,40.70561
click-17,click,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,46.9732,125.62752999999998
click-17,click,test,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,46.9732,125.62752999999998
click-17,click,test,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,46.9732,125.62752999999998
click-17,click,test,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,46.9732,125.62752999999998
click-18,click,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,40.621,41.9422
click-18,click,test,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,40.621,41.9422
click-18,click,test,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,40.621,41.9422
click-18,click,test,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,40.621,41.9422
click-19,click,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,38.8327,39.484570000000005
click-19,click,test,True,5,0.0,0.0,0.0,0.0,5,5,0.0,38.8327,39.484570000000005
click-19,click,test,True,10,0.1,1.0,0.16666666666666666,0.3562071871080222,10,9,0.1,38.8327,39.484570000000005
click-19,click,test,True,20,0.05,1.0,0.16666666666666666,0.3562071871080222,20,19,0.05,38.8327,39.484570000000005
click-20,click,test,True,1,0.0,0.0,0.0,0.0,1,1,0.0,39.3976,44.15239
click-20,click,test,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,39.3976,44.15239
click-20,click,test,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,39.3976,44.15239
click-20,click,test,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,39.3976,44.15239
requests-01,requests,symbol,True,1,1.0,1.0,1.0,1.0,1,0,1.0,22.4106,23.42445
requests-01,requests,symbol,True,5,0.2,1.0,1.0,1.0,5,4,0.2,22.4106,23.42445
requests-01,requests,symbol,True,10,0.1,1.0,1.0,1.0,10,9,0.1,22.4106,23.42445
requests-01,requests,symbol,True,20,0.05,1.0,1.0,1.0,20,19,0.05,22.4106,23.42445
requests-02,requests,symbol,True,1,0.0,0.0,0.0,0.0,1,0,1.0,25.7873,30.43895
requests-02,requests,symbol,True,5,0.0,0.0,0.0,0.0,5,4,0.2,25.7873,30.43895
requests-02,requests,symbol,True,10,0.0,0.0,0.0,0.0,10,9,0.1,25.7873,30.43895
requests-02,requests,symbol,True,20,0.0,0.0,0.0,0.0,20,19,0.05,25.7873,30.43895
requests-03,requests,symbol,True,1,1.0,1.0,1.0,1.0,1,0,1.0,22.4336,26.375510000000002
requests-03,requests,symbol,True,5,0.2,1.0,1.0,1.0,5,4,0.2,22.4336,26.375510000000002
requests-03,requests,symbol,True,10,0.1,1.0,1.0,1.0,10,9,0.1,22.4336,26.375510000000002
requests-03,requests,symbol,True,20,0.05,1.0,1.0,1.0,20,19,0.05,22.4336,26.375510000000002
requests-04,requests,symbol,True,1,1.0,1.0,1.0,1.0,1,0,1.0,23.669,27.86561
requests-04,requests,symbol,True,5,0.2,1.0,1.0,1.0,5,4,0.2,23.669,27.86561
requests-04,requests,symbol,True,10,0.1,1.0,1.0,1.0,10,9,0.1,23.669,27.86561
requests-04,requests,symbol,True,20,0.05,1.0,1.0,1.0,20,19,0.05,23.669,27.86561
requests-05,requests,behavior,True,1,0.0,0.0,0.0,0.0,1,1,0.0,25.158,27.623189999999997
requests-05,requests,behavior,True,5,0.2,1.0,0.5,0.6309297535714574,5,4,0.2,25.158,27.623189999999997
requests-05,requests,behavior,True,10,0.1,1.0,0.5,0.6309297535714574,10,9,0.1,25.158,27.623189999999997
requests-05,requests,behavior,True,20,0.05,1.0,0.5,0.6309297535714574,20,19,0.05,25.158,27.623189999999997
requests-06,requests,cross_file,True,1,0.0,0.0,0.0,0.0,1,1,0.0,24.3768,27.69258
requests-06,requests,cross_file,True,5,0.2,0.5,0.5,0.3868528072345416,5,4,0.2,24.3768,27.69258
